component,s,branch_id,x,y,residual,det_hessian,jacobi,max_real_eigenvalue
Case1-arc,0.5216652008287299,7,-0.07994396223685579,0.46707442970975915,2.29281887121495e-15,-1508.555039752511,21.807268204215376,7.655974460651324
Case1-arc,0.5216652008287299,5,1.3898753737866245,-0.9127891477708745,1.1102230246251565e-16,0.428483367621872,9.36092542230697,0.23116355190691784
Case1-arc,0.5390540441765532,1,-1.7701344851510032,1.4801543909957657,2.220446049250313e-16,-1.082046152612942,13.292497500648054,0.9182850661158255
Case1-arc,0.5390540441765532,2,-0.8055510286584517,0.4669508097728312,8.005932084973442e-16,-857.6664137402636,21.93054150265956,7.044376234267007
Case1-arc,0.5390540441765532,4,-0.5608745158461581,0.0250780566497093,2.5918417478740246e-15,-1915.844060798341,23.44193309636239,8.081015092399298
Case1-arc,0.5390540441765532,6,-0.52296811854366,0.5230540039234735,5.978733960281817e-16,137.50324907446577,21.586977740294074,3.500647378251726
Case1-arc,0.5390540441765532,3,-0.4705479041307614,0.7494682057132013,8.671119018262734e-16,-706.5058849160707,21.79169916686108,6.84525320993673
Case1-arc,0.5390540441765532,7,-0.0757910750355952,0.47767998964942066,1.388056308787576e-15,-1810.9245138550577,23.161374850568393,7.999499722501487
Case1-arc,0.5390540441765532,5,1.4410953528717243,-0.9183422317611336,2.482534153247273e-16,0.4056523695503169,9.802619331709398,0.21486879493094763
Case1-arc,0.5564428894268889,1,-1.809885393828791,1.4547289133133334,3.1401849173675503e-16,-0.8861540021225238,13.641151309152315,0.8542233532879208
Case1-arc,0.5564428894268889,2,-0.783505371517372,0.4606739431716937,2.480671553895456e-15,-785.6442258558654,23.10551650282043,7.062015869367121
Case1-arc,0.5564428894268889,4,-0.5715088514371022,0.022429188518524098,2.1102481499753338e-15,-2295.9243292708006,24.94080594977512,8.443285717643196
Case1-arc,0.5564428894268889,6,-0.5181375621778882,0.5354907764030471,1.4475537224895361e-15,124.56784764518794,22.849264689031713,4.434041958161232
Case1-arc,0.5564428894268889,3,-0.4659446223049088,0.7246014604002669,3.2864289324620454e-15,-586.3877362728172,22.965783447975536,6.786477044755157
Case1-arc,0.5564428894268889,7,-0.07177612191332511,0.48842934378764835,1.4228624520802642e-15,-2177.111287938705,24.621880212959415,8.362861410207321
Case1-arc,0.5564428894268889,5,1.4956468370071776,-0.9213941875991585,2.482534153247273e-16,0.38316502227477,10.274831995015656,0.19684117333941398
Case1-arc,0.5738317378668912,1,-1.858615666082396,1.4207657484161533,2.220446049250313e-16,-0.7149827282478132,14.024169096788796,0.7887122760450919
Case1-arc,0.5738317378668912,2,-0.7560917655879599,0.4544506338269755,1.967320211922957e-15,-632.838152214203,24.395673179502186,6.980882066803256
Case1-arc,0.5738317378668912,4,-0.5822859588418713,0.01985019764696051,6.109893094940864e-15,-2760.7584408556104,26.569711524519338,8.829896190206446
Case1-arc,0.5738317378668912,6,-0.5016980701224324,0.5615670446203149,8.08254562088053e-16,98.76802766230725,24.224453712262918,5.02769069948209
Case1-arc,0.5738317378668912,3,-0.46267682129134163,0.68911292459202,8.899114524108741e-16,-347.56441182239365,24.25793918973364,6.524345411597462
Case1-arc,0.5738317378668912,7,-0.06785952054084834,0.49940538323244954,1.0881460057406233e-15,-2624.7884025903313,26.20471884259763,8.749958575732968
Case1-arc,0.5738317378668912,5,1.5541410416137247,-0.9212681359643665,0.0,0.36098024076339774,10.782476853350026,0.17648824872895047
Case1-arc,0.5912205918841783,1,-1.9183135691758564,1.3747780936835503,0.0,-0.5695676776446685,14.447568538649929,0.7228162936044129
Case1-arc,0.5912205918841783,2,-0.7154174032490351,0.4499025322641227,1.2658490090568385e-15,-355.3741364181889,25.83054616286375,6.69412299757188
Case1-arc,0.5912205918841783,4,-0.5932927297222733,0.017313489892288893,5.460218434747815e-15,-3336.153674337987,28.352452554838823,9.245971177984185
Case1-arc,0.5912205918841783,7,-0.06399845555984217,0.5107090926124075,3.998753976337507e-15,-3178.9131410171385,27.931424515522096,9.16605688661706
Case1-arc,0.5912205918841783,5,1.6173873752589367,-0.9170369845208077,0.0,0.3390476969193472,11.33225119197918,0.15278890751334856
Case1-arc,0.6086094561439913,1,-1.9907577231976619,1.3126720313812557,2.220446049250313e-16,-0.453505551762619,14.919858776634449,0.6599241917289143
Case1-arc,0.6086094561439913,2,-0.6125376308784439,0.4734582735910806,8.671119018262734e-16,-106.03868449521153,27.47021031506371,6.2703894584821755
Case1-arc,0.6086094561439913,4,-0.6046365577499595,0.014787853984136965,1.3753994412590095e-15,-4059.7778193593044,30.32232081619156,9.698632223917198
Case1-arc,0.6086094561439913,7,-0.060144790221259174,0.5224672470260734,3.48951172420846e-16,-3876.080423051962,29.832058413113835,9.618475865493583
Case1-arc,0.6086094561439913,5,1.686477435278587,-0.9073912974770529,0.0,0.3173068904576286,11.93353328440509,0.12368322999475712
Case1-arc,0.62599834033676,1,-2.075920315815458,1.231921975651229,2.220446049250313e-16,-0.37332252823291734,15.453364556195693,0.6076956311888814
Case1-arc,0.62599834033676,4,-0.6164536612722683,0.012237347095065052,8.362518758538947e-16,-4988.976275347863,32.527495435681146,10.198045946686934
Case1-arc,0.62599834033676,2,-0.5767555170047091,0.49657355605870385,1.191874962812805e-15,-365.66863416300845,29.37159062680983,6.949530951787967
Case1-arc,0.62599834033676,7,-0.05624260871986965,0.5348436117550854,1.6711069443220838e-16,-4772.334098780889,31.95003037028154,10.117692770994466
Case1-arc,0.62599834033676,5,1.7629106187684975,-0.8904156872540906,1.1102230246251565e-16,0.2956867627909876,12.599837811123255,0.08341760100593072
Case1-arc,0.6433872661106116,1,-2.1698149075027198,1.1363094900643083,6.280369834735101e-16,-0.3334537228245926,16.066392041545704,0.5756267824073885
Case1-arc,0.6433872661106116,4,-0.6289211692256949,0.009620217245387258,2.5821316693507352e-15,-6215.44343187156,35.040324415684374,10.759164624920857
Case1-arc,0.6433872661106116,2,-0.566967257451369,0.5052899541220514,1.5463617361248926e-15,-774.6330047082299,31.56059754656112,7.708755146643782
Case1-arc,0.6433872661106116,7,-0.05222529984599863,0.5480558539089827,3.229866914443459e-15,-5957.965001963354,34.35034207078984,10.679188930810088
Case1-arc,0.6433872661106116,5,1.8487832600435674,-0.8631945998929632,1.1102230246251565e-16,0.27410649181399926,13.351266192245266,8.479328350574633e-15
Case1-arc,0.6607762862543778,1,-2.266528996353054,1.0362559663643582,4.440892098500626e-16,-0.32593498012820254,16.787170310548326,0.5639657398974555
Case1-arc,0.6607762862543778,4,-0.6422750290184472,0.00688824307133723,5.442641205208294e-15,-7894.550844247295,37.974048139923624,11.404745659397415
Case1-arc,0.6607762862543778,2,-0.5621082651497384,0.5106967671428936,1.7235296186091125e-15,-1463.5201826761013,34.13518500298912,8.573370775245865
Case1-arc,0.6607762862543778,7,-0.04801224253784095,0.5624019551717944,6.713178136967714e-16,-7587.441738445319,37.134332927821,11.326685947755063
Case1-arc,0.6607762862543778,5,1.9470705200887144,-0.8210848320525147,4.577566798522237e-16,0.2524785509722445,14.218816286342886,8.42641928455734e-16
Case1-arc,0.6781655438965968,1,-2.364899673907247,0.9388504581623168,4.577566798522237e-16,-0.33225234082482746,17.661692689725356,0.5615972469304596
Case1-arc,0.6781655438965968,4,-0.6568365535270225,0.00398754580351323,1.0438313043494616e-14,-10308.611985549536,41.51463226724383,12.170853598946875
Case1-arc,0.6781655438965968,2,-0.5591646460744325,0.5152070984245796,1.2412670766236366e-15,-2668.8754986035874,37.26088938799927,9.591956649751342
Case1-arc,0.6781655438965968,7,-0.0435056893140985,0.5783025334874409,1.3358046614212626e-15,-9944.980684594811,40.467486026915466,12.098129775787216
Case1-arc,0.6781655438965968,5,2.062021518440736,-0.756304859016368,0.0,0.23071552938595485,15.252349479767801,1.3652273755937472e-15
Case1-arc,0.6955554795312777,1,-2.4705986878742237,0.8414512611045695,4.965068306494546e-16,-0.33622876447877104,18.769426271864933,0.5575800587995934
Case1-arc,0.6955554795312777,4,-0.6730492644671274,0.0008638263463007188,7.940790268320486e-16,-14016.388838266816,45.985112884889276,13.117391683775748
Case1-arc,0.6955554795312777,2,-0.5572981466694056,0.5200187195777498,1.0235750533041806e-15,-4891.7321181397265,41.22398439518106,10.83927695661527
Case1-arc,0.6955554795312777,7,-0.03859036626995147,0.596368422871514,1.068494359805223e-14,-13602.869322132787,44.63491967982869,13.057399115225863
Case1-arc,0.6955554795312777,5,2.199581861902798,-0.6550647945223634,1.1102230246251565e-16,0.20874140910793204,16.53609353775326,2.4667767828390197e-15
Case1-arc,0.7129476499232992,1,-2.594829633354351,0.7321343654892206,0.0,-0.32792312134208623,20.255167846628517,0.5452766983246456
Case1-arc,0.7129476499232992,4,-0.6915124362007993,-0.0025191952488123784,7.561937815681672e-15,-20244.864176794887,51.98230744290911,14.348785085140149
Case1-arc,0.7129476499232992,2,-0.5562359780667373,0.526196232391849,3.2803286093439427e-15,-9329.440870642342,46.54975311415954,12.44296904266056
Case1-arc,0.7129476499232992,7,-0.03314569372089809,0.617495700020882,5.815852873680766e-16,-19849.993318267294,50.1570418075889,14.318172472804108
Case1-arc,0.7129476499232992,5,2.3671596458279396,-0.4915814536895024,0.0,0.18650146166133924,18.219785723045433,3.04790914729125e-15
Case1-arc,0.730348026834871,1,-2.755069057431083,0.5855094579930201,0.0,-0.30068905011020425,22.389916438839638,0.5195866282904283
Case1-arc,0.730348026834871,4,-0.7128984385386264,-0.0061207892477544695,2.2996342637604852e-15,-32009.101345744995,60.657723488035536,16.050340910829508
Case1-arc,0.730348026834871,2,-0.5558010597121528,0.5350911807825111,5.89255511483504e-15,-19238.6516273798,54.24324731944682,14.628916890814006
Case1-arc,0.730348026834871,7,-0.027110587360979637,0.6428941409957519,1.5296517767129337e-14,-31986.365847758043,58.018542161826566,16.089646007752876
Case1-arc,0.730348026834871,8,2.569152244713743,-0.21677849374134028,8.326672684688674e-17,0.16394763119613343,20.57605884392922,-2.7755575615628914e-17
Case1-arc,0.7477731482663338,9,-2.9713810843225756,0.3488623253555587,5.551115123125783e-17,-0.250494346592782,25.617424088610825,0.4751168953716176
Case1-arc,0.7477731482663338,4,-0.7371633699512538,-0.009658005251031518,1.1105238635211518e-14,-57069.3619502875,74.02934227083118,18.499054247990852
Case1-arc,0.7477731482663338,2,-0.5554281833883744,0.5483582119707046,1.588589103452681e-14,-44184.09820582081,66.04098461971178,17.73889530615787
Case1-arc,0.7477731482663338,7,-0.02073839429870798,0.6733455440319922,7.115118429002276e-15,-59179.26113857887,69.87974355230594,18.712476421952278
Case1-arc,0.7477731482663338,10,2.7844390965878443,0.24775976768239097,4.449557262054371e-16,0.1410662784237014,24.032552828174936,1.124100812432971e-15
Case1-arc,0.7652157968131189,11,-3.2272425778092315,-0.05218559135767146,2.1510571102112408e-16,-0.18476278801661913,30.20169013582577,0.4118870077183529
Case1-arc,0.7652157968131189,4,-0.7612219327762456,-0.012455117348324867,8.772030593802815e-15,-110734.77516205485,93.75170974128622,21.785226685369587
Case1-arc,0.7652157968131189,2,-0.553612868203401,0.5661958189584324,5.8125238456645184e-15,-107137.05838551262,83.28922566421615,21.90447765226606
Case1-arc,0.7652157968131189,7,-0.015041309450067424,0.7060806580954089,3.686216380473701e-14,-122789.21218806498,86.8994921879402,22.40299167425048
Case1-arc,0.7652157968131189,12,2.922962852622161,0.9301373005263232,2.220446049250313e-16,0.11878229606836721,28.79476616514451,4.579669976578771e-16
Case1-arc,0.7826303171421585,13,-3.4302395576981453,-0.6356026581104588,0.0,-0.12482842585940768,35.60645541458694,0.34292824381721515
Case1-arc,0.7826303171421585,4,-0.7804403892785923,-0.014118378202965048,3.042377003483287e-14,-207407.9722764797,118.27661691994163,25.448279032941027
Case1-arc,0.7826303171421585,2,-0.549047854938102,0.5855921758953945,2.1894206070058935e-14,-238992.54228356775,104.4991659525977,26.604887978909478
Case1-arc,0.7826303171421585,7,-0.010984556913326103,0.7351202432498186,5.808290206644245e-14,-253505.68474304484,107.42003828387242,26.80827194007382
Case1-arc,0.7826303171421585,14,2.899706353505146,1.6799739750806582,0.0,0.10007853506749331,34.272915076075336,-1.1449174941446927e-16
Case1-arc,0.8000256219638886,15,-3.4923638073272563,-1.3478077789152125,0.0,-0.08285124500698449,41.227954608210474,0.2824551931204957
Case1-arc,0.8000256219638886,4,-0.7942700528047834,-0.014985490044259621,2.577177404982818e-14,-354589.3822684691,145.32673608751216,29.07345196096657
Case1-arc,0.8000256219638886,2,-0.5419485448664494,0.6041810273908083,4.4736477761412456e-14,-468244.83791182586,127.62098375023626,31.36548693263612
Case1-arc,0.8000256219638886,7,-0.008336928150319367,0.7585974886681013,3.941367634658218e-14,-488300.52295368677,129.38904607495036,31.54791808149913
Case1-arc,0.8000256219638886,16,2.758250016428366,2.340589391715604,0.0,0.08709060674433688,39.879727911226034,1.3877787807814457e-16
Case1-arc,0.8174159783755492,17,-3.39186664982791,-2.0925215711776173,0.0,-0.059346347107761765,46.88127892567635,0.24059095838040795
Case1-arc,0.8174159783755492,4,-0.8042545188894152,-0.015437172380605928,2.934550770965808e-14,-559451.6344392034,174.13879621256436,32.566045488295345
Case1-arc,0.8174159783755492,2,-0.5329885651669001,0.621521103200628,5.972225968008323e-14,-827366.1069736705,151.97552017961243,36.08459591077538
Case1-arc,0.8174159783755492,7,-0.00655389335370259,0.7776728151975592,2.9532690775421634e-14,-882752.8569616601,152.17630034130826,36.55497804838411
Case1-arc,0.8174159783755492,18,2.583922320900315,2.872921096375467,4.440892098500626e-16,0.07914225505723982,45.466777500545504,2.220446049250313e-15
Case1-arc,0.8348051582853696,19,-3.1942028027346705,-2.752139488286167,9.930136612989092e-16,-0.04935234398406152,52.56284784308414,0.21989434812150582
Case1-arc,0.8348051582853696,4,-0.8116860868711393,-0.01567758807927471,5.4534629685619306e-15,-831749.9585288407,204.7235262774332,35.947169014773266
Case1-arc,0.8348051582853696,2,-0.5226680671428113,0.6377513491519824,3.922293974898294e-14,-1359312.0716446023,177.56315019908138,40.79523468865795
Case1-arc,0.8348051582853696,7,-0.005283642820821665,0.7936249400290104,2.8985783969060995e-14,-1527045.6311430593,175.81231023403717,41.90156481277552
Case1-arc,0.8348051582853696,20,2.4271139702992772,3.298836409186946,4.440892098500626e-16,0.07429122978278913,51.056547774610436,4.657732532997727e-16
Case1-arc,0.8521940353840631,21,-2.9938030878539084,-3.2773785670576756,6.280369834735101e-16,-0.046047329648270185,58.31681673095407,0.21244101697744205
Case1-arc,0.8521940353840631,4,-0.8173889910549184,-0.015805630000941796,3.7307319761353424e-14,-1184504.0669105966,237.35104614115676,39.259270029229896
Case1-arc,0.8521940353840631,2,-0.5113083254300781,0.6530633990891063,2.920224245662579e-14,-2122314.213276971,204.60391920414767,45.556304553682864
Case1-arc,0.8521940353840631,7,-0.004330674167197625,0.8073451474057788,1.1302136594185966e-13,-2570695.06769888,200.52334999518274,47.710740344264295
Case1-arc,0.8521940353840631,22,2.3031915911504184,3.6512697918035246,0.0,0.07097480083527219,56.7084531767422,1.2902005852577503e-15
Case1-arc,0.8695828781433939,23,-2.8338331326042487,-3.694326898192341,0.0,-0.045062262429242494,64.20107006026335,0.2100693324250497
Case1-arc,0.8695828781433939,4,-0.8218814065503919,-0.015870645807613586,2.6425915636960526e-14,-1634832.9594494095,272.4057080638931,42.545071461681324
Case1-arc,0.8695828781433939,2,-0.49911868280063537,0.6676094938962936,1.0503609043372396e-13,-3196141.6832348937,233.40911215532864,50.42934014006271
Case1-arc,0.8695828781433939,7,-0.0035839454002377096,0.819428920717088,3.597845529628217e-14,-4269044.259850008,226.60570341498115,54.144914865896
Case1-arc,0.8695828781433939,24,2.211360610722648,3.9563249199135533,4.440892098500626e-16,0.06834239200644299,62.48779801497858,1.4849232954361469e-15
Case1-arc,0.8869717463063032,25,-2.7173345852627024,-4.041750860065265,9.930136612989092e-16,-0.044667582874347245,70.27898184223858,0.20905340554037236
Case1-arc,0.8869717463063032,4,-0.8254996476177489,-0.015898499035076338,7.427927220761817e-14,-2205195.1673305626,310.3549311450597,45.84439231429236
Case1-arc,0.8869717463063032,2,-0.48624115243412197,0.6815002149254918,9.586878675038927e-14,-4691169.020299902,264.3532180198716,55.47571344731594
Case1-arc,0.8869717463063032,7,-0.002976934914999229,0.8302880168357414,1.5799183758069867e-13,-7076208.169309834,254.39751481746995,61.421396929505754
Case1-arc,0.8869717463063032,26,2.1464579981316487,4.231629134492848,9.930136612989092e-16,0.06600390255657396,68.46082129877955,2.3592239273284576e-16
Case1-arc,0.9043606481265204,27,-2.636436210567297,-4.34714299442714,0.0,-0.04431489598759164,76.61783563713131,0.20815511129351222
Case1-arc,0.9043606481265204,4,-0.8284703378228453,-0.01590336909157451,1.1943110787835914e-13,-2925131.6675526695,351.75205153528697,49.194740711977154
Case1-arc,0.9043606481265204,2,-0.4727760133678175,0.6948148137521098,1.5329225254073878e-13,-6761698.131291073,297.8751949763857,60.75809841627296
Case1-arc,0.9043606481265204,7,-0.002467404612618544,0.840225560470298,8.593162016160783e-14,-11844738.954036338,284.27584746265046,69.84908814049801
Case1-arc,0.9043606481265204,28,2.103304311856823,4.488788775069387,1.831026719408895e-15,0.06379260142441323,74.69551443960287,4.2934406030425976e-17
Case1-arc,0.9217495796553156,29,-2.583156014369215,-4.627739841233305,0.0,-0.04385360122675053,83.2896890992722,0.20702330796261842
Case1-arc,0.9217495796553156,4,-0.8309514980728394,-0.015893323995005693,6.554205552031485e-14,-3833690.6160139516,397.25244438502034,52.63257963773962
Case1-arc,0.9217495796553156,2,-0.45879666553625176,0.7076103877566751,4.2737818666583165e-14,-9625758.531225491,334.49071689440825,66.3427717066982
Case1-arc,0.9217495796553156,7,-0.0020267353507995036,0.8494866769578141,3.232580123482394e-13,-20298847.43892852,316.65859642400693,79.90372339874828
Case1-arc,0.9217495796553156,28,2.0777703190895713,4.735686664678318,9.930136612989092e-16,0.061639220744331036,81.26370499182546,7.411606051110908e-16
Case1-arc,0.9391385350090072,30,-2.5514260009287772,-4.894559007490646,8.881784197001252e-16,-0.04325665694311831,90.3733096723569,0.20558624862638727
Case1-arc,0.9391385350090072,4,-0.8330565993030609,-0.015873094391232374,1.36499335743075e-13,-4982828.206000631,447.6383143349848,56.19464431023731
Case1-arc,0.9391385350090072,2,-0.44435856446908295,0.7199284500714989,1.572212614654674e-13,-13594946.194311284,374.81124661182196,72.30215625972576
Case1-arc,0.9391385350090072,7,-0.0016336836258808456,0.8583016178289645,3.596034988312118e-13,-36323593.12892821,352.00089735661174,92.40001101114503
Case1-arc,0.9391385350090072,28,2.0668077429645804,4.977988079119533,0.0,0.059515370484179986,88.24352517920353,1.3322676295501878e-15
Case1-arc,0.9565275089345157,31,-2.536954602274442,-5.155106054921275,4.440892098500626e-16,-0.042532840749803125,97.95673599792659,0.20385382322375403
Case1-arc,0.9565275089345157,4,-0.8348691697703036,-0.01584552351605729,5.641481806277968e-14,-6442235.996227483,503.8522743012121,59.919237268273065
Case1-arc,0.9565275089345157,2,-0.42950480607008357,0.7317994265000146,1.771145023259792e-14,-19120069.788046733,419.5698441441757,78.7176302205536
Case1-arc,0.9565275089345157,7,-0.0012696129443772544,0.8669452572265524,3.196334695844921e-13,-70305113.15517655,390.76636787809696,108.9680270812275
Case1-arc,0.9565275089345157,28,2.0682456109140395,5.220053480667318,8.881784197001252e-16,0.05740944325407771,95.72219414022001,1.1102230246251565e-16
Case1-arc,0.9739164972615094,32,-2.536780989551829,-5.41491607023922,8.881784197001252e-16,-0.04169895190561812,106.1404309559598,0.20185479153085642
Case1-arc,0.9739164972615094,4,-0.8364519917171888,-0.01581235777851499,1.6987584680487825e-13,-8306284.491297375,567.0418952953395,63.84755569740161
Case1-arc,0.9739164972615094,2,-0.4142697439379242,0.743245726009779,1.3875483903798453e-13,-26862112.411526073,469.65531721132066,85.68278404022604
Case1-arc,0.9739164972615094,7,-0.0009114678986671018,0.8758877206323287,9.722237852004115e-13,-160213321.01183718,433.29525121257103,133.86003732535045
Case1-arc,0.9739164972615094,28,2.080583746830121,5.465494462776385,8.881784197001252e-16,0.05531651157206796,103.79925609699548,6.396792817664476e-16
Case1-arc,0.9913054968024457,33,-2.548903241587285,-5.678431341239578,0.0,-0.040771267002988276,115.04118315401482,0.19961739658440403
Case1-arc,0.9913054968024457,4,-0.8378530849418007,-0.01577469345067434,4.9952183096473135e-14,-10704154.403424427,638.6190171781898,68.02513976332366
Case1-arc,0.9913054968024457,2,-0.3986814075414097,0.7542838615081818,6.481744069217861e-14,-37804483.96047886,526.1575809385685,93.30738311775295
Case1-arc,0.9913054968024457,34,2.102833957413049,5.7175282014508575,8.881784197001252e-16,0.05323412240740133,112.59050608252802,5.156465532341059e-16
Case1-arc,1.0,33,-2.559146418011951,-5.812801758481176,4.440892098500626e-16,-0.04027658943378154,119.80260282593527,0.19841658294079387
Case1-arc,1.0,4,-0.8384974672512004,-0.01575440548347968,1.4738461302608794e-13,-12156714.679265935,678.085442931097,70.22323118033954
Case1-arc,1.0,2,-0.3907622113642257,0.7596537915892843,3.8310964216080567e-13,-44913713.611425176,557.225174130852,97.40690302898531
Case1-arc,1.0,34,2.117479299494602,5.846976246389498,9.930136612989092e-16,0.05219634235832993,117.29576676591084,4.779163176316104e-16
Case2-loop,0.0,1,-1.3325362364626356,2.6128323749542344,0.0,0.040371901145435096,26.047733485893925,6.31873026124552e-16
Case2-loop,0.0,2,-0.9760030826011696,-0.00230521843418469,5.599321778937908e-14,-2198077.3606338403,54.05714701799508,45.78402069224606
Case2-loop,0.0,3,-0.03962677595366513,2.9391743898382967,4.440892098500626e-16,-0.025670450687523664,26.054746007284734,0.15890836507897907
Case2-loop,0.0,4,-2.602375290731994e-05,0.7161037294700999,1.76525460995546e-14,-112243.85334500184,73.2867468695583,21.74037861694525
Case2-loop,0.0,5,0.007670927162916084,-0.9252086735769807,1.9762000293421524e-14,-120585.22706727147,71.8914715356912,22.13437579064433
Case2-loop,0.0,6,0.011089409240259595,-3.0618109988553557,4.44092597968927e-16,-0.2240693014064229,27.151346128610633,0.4458251027101986
Case2-loop,0.0,7,1.3758710423572125,2.589662207339094,0.0,0.04368471170603905,26.045806988506534,1.7167257199135477e-15
Case2-loop,0.017855514841495588,1,-1.4041722300450852,2.5400189894384924,2.220446049250313e-16,0.04614032936474244,25.502081582049225,6.938893903907228e-17
Case2-loop,0.017855514841495588,2,-0.9573955162536036,-0.004062828629781076,3.3324332586232995e-15,-728036.2439073728,54.11992266658343,34.730086564450666
Case2-loop,0.017855514841495588,3,-0.10231062889834622,2.90807679166681,4.440892098500626e-16,-0.03209791166723547,25.51064942647728,0.1773756651361413
Case2-loop,0.017855514841495588,4,-8.628622875951772e-05,0.7125322340617873,1.2212457963997822e-15,-102972.57534677183,71.32930747074784,21.27607498931631
Case2-loop,0.017855514841495588,5,0.02411462669190654,-0.9217934281550636,1.201346995629468e-14,-111069.96670596798,69.87119308177544,21.683311262371433
Case2-loop,0.017855514841495588,6,0.03581712670362676,-3.030766939032894,4.440892098500626e-16,-0.23152914162466667,26.58453752203262,0.45249831577090405
Case2-loop,0.017855514841495588,7,1.517944885335278,2.471688507807667,2.220446049250313e-16,0.05551953884488281,25.495226953177646,1.111090386363145e-15
Case2-loop,0.03571103235805128,1,-1.465903088676907,2.469366174430225,0.0,0.05218071858062534,24.96357353734097,1.6740081543176188e-16
Case2-loop,0.03571103235805128,2,-0.944422287838685,-0.0052614604042373085,4.8644595029053786e-14,-431128.54596125236,53.602984632244635,30.464648386778297
Case2-loop,0.03571103235805128,3,-0.1459482128380349,2.8767467424763957,4.518280359883027e-16,-0.03872862535937403,24.973985856948033,0.1944911526003073
Case2-loop,0.03571103235805128,4,-0.00015260372444151314,0.7089455494011778,1.4654944027722727e-14,-94447.16958154671,69.39932523310026,20.820580522434962
Case2-loop,0.03571103235805128,5,0.040428177550420365,-0.9179638254677155,1.4565796124891043e-14,-102245.84109214149,67.89171056948274,21.2382896306151
Case2-loop,0.03571103235805128,6,0.061663924370005826,-2.9995892632006314,4.518280359883027e-16,-0.23932315583165586,26.02497329708213,0.45933602731025625
Case2-loop,0.03571103235805128,7,1.6307649042578878,2.360138543971702,2.220446049250313e-16,0.06663416205951478,24.950793987442104,1.0495077029659683e-15
Case2-loop,0.05356655288312335,1,-1.5185438126670592,2.4012898294472347,0.0,0.05843151005387881,24.43169240128852,3.8163916471489756e-17
Case2-loop,0.05356655288312335,2,-0.9335790081536792,-0.006241999101229513,2.269044607445824e-14,-299966.48858387646,52.85977266312335,27.822348498198274
Case2-loop,0.05356655288312335,3,-0.1780856927470423,2.845567809872376,4.577566798522237e-16,-0.045697922857976477,24.444202102127953,0.21088271978130596
Case2-loop,0.05356655288312335,4,-0.0002254430984137982,0.7053372222999252,1.0880186111435212e-14,-86597.06001459474,67.49526134230021,20.373032142089524
Case2-loop,0.05356655288312335,5,0.05659961856884969,-0.9137169605062937,1.7359026871448984e-15,-94059.56618648085,65.95061790366134,20.798857166734233
Case2-loop,0.05356655288312335,6,0.0886142914511395,-2.968215237278687,4.440892098500626e-16,-0.24749306004506366,25.472093894551186,0.46636287143342275
Case2-loop,0.05356655288312335,7,1.722723667220079,2.253903606586014,0.0,0.07730168732901,24.412037895733008,4.579669976578771e-16
Case2-loop,0.07142207680675017,1,-1.5629547547783729,2.3360276797423523,2.220446049250313e-16,0.06486362538645563,23.905936021154343,2.2490689866039304e-15
Case2-loop,0.07142207680675017,2,-0.9238920831609415,-0.007099440650048062,1.9255729098026797e-14,-225205.5149640618,51.990633001533844,25.89724768673799
Case2-loop,0.07142207680675017,3,-0.20266267718650915,2.8146311979911394,2.7755575615628914e-17,-0.05307781269389256,23.920767096842443,0.22684532791271536
Case2-loop,0.07142207680675017,4,-0.0003053279814314764,0.7017003576933195,1.1435308795324942e-14,-79359.91370737525,65.61561171969481,19.932614048318424
Case2-loop,0.07142207680675017,5,0.07261649138709646,-0.909049590357084,2.98991873801806e-14,-86462.58896169339,64.04560452255319,20.36456958164089
Case2-loop,0.07142207680675017,6,0.11665211353822239,-2.936579804459876,0.0,-0.25608871635893254,24.925351805950243,0.47360765280259315
Case2-loop,0.07142207680675017,7,1.7986575434900258,2.152359348755748,0.0,0.08769560948778787,23.87848173779615,1.27675647831893e-15
Case2-loop,0.08927760458751952,1,-1.5999469483384368,2.273704945633981,2.220446049250313e-16,0.07147109804979812,23.38581431101678,1.478851763270228e-16
Case2-loop,0.08927760458751952,2,-0.9149240595897045,-0.00787640007523855,2.454236551165264e-14,-176675.89346937576,51.0408027789885,24.371802161515806
Case2-loop,0.08927760458751952,3,-0.22195756825030405,2.7839368353440523,4.440892098500626e-16,-0.060921680679812684,23.40316574329034,0.242552855687118
Case2-loop,0.08927760458751952,4,-0.00039284847950353616,0.6980275275893668,5.10703482552765e-15,-72680.52415551963,63.758905580262805,19.49855046798961
Case2-loop,0.08927760458751952,5,0.08846576943426832,-0.9039580676914946,1.1157603309187458e-15,-79410.62470674298,62.17444705671152,19.93499052991167
Case2-loop,0.08927760458751952,6,0.1457601440601907,-2.904615467539588,4.440892098500626e-16,-0.26516946836776206,24.384210000042348,0.4811037376937007
Case2-loop,0.08927760458751952,7,1.8616966780870623,2.0550974346199955,2.220446049250313e-16,0.09794538395348651,23.349646540475955,1.3322676295501878e-15
Case2-loop,0.10713313676814679,1,-1.6302490149739883,2.214374841733695,4.965068306494546e-16,0.0782655809225763,22.870847043036633,4.85722573273506e-16
Case2-loop,0.10713313676814679,2,-0.9064326604130131,-0.00859630121361162,4.705263713209356e-15,-142588.40542797506,50.03495252587058,23.099339605662355
Case2-loop,0.10713313676814679,3,-0.2373816229627539,2.753455056198099,4.47545209131181e-16,-0.06927962666543139,22.890895610538763,0.25812685073126
