component,s,branch_id,reliable,x,y,c1,c2,r,jacobi_CJ,max_real,n_centre_pairs,omega1,omega2,ratio
Case2-loop,0.2499776683007215,5,True,0.2209938259169259,-0.8381143904529205,0.2830065774553605,-1.0422065947653605,0.8667606374182384,46.524284433883835,16.210743831216547,1,11.509465501555015,,
Case2-loop,0.2499776683007215,6,True,0.4512953445651027,-2.5897807890276434,0.2830065774553605,-1.0422065947653605,2.6288080993565845,19.680631505174837,0.5681901289545717,1,1.0931154526230713,,
Case2-loop,0.2499776683007215,7,True,2.082340441949358,1.3370113938620716,0.2830065774553605,-1.0422065947653605,2.474619401745417,18.722851912718532,5.585809592645319e-16,2,0.8510615566912096,0.5256421281589047,1.6190893216114688
Case2-loop,0.2678332953040927,1,True,-1.6845278058514634,1.808309308293588,0.3016699964931946,-1.0350179318584676,2.4713592379797764,18.391786590512346,8.994541222939745e-16,2,0.8701489557153382,0.45541700691680076,1.9106641660273
Case2-loop,0.2678332953040927,2,True,-0.8357475676009177,-0.0139221322545118,0.3016699964931946,-1.0350179318584676,0.8358635190731575,39.83711866287866,16.030723273297927,1,11.351460922350675,,
Case2-loop,0.2678332953040927,3,True,-0.2906010321144582,2.482581066186618,0.3016699964931946,-1.0350179318584676,2.499531498112051,18.44176009711347,0.4059695290820926,1,1.0444935370784103,,
Case2-loop,0.2678332953040927,4,True,-0.0018993661307143,0.6570326833102493,0.3016699964931946,-1.0350179318584676,0.6570354286715175,46.150187221642426,15.353579826940315,1,10.896022663610239,,
Case2-loop,0.2678332953040927,5,True,0.2342368912524396,-0.8284108692914443,0.3016699964931946,-1.0350179318584676,0.8608899404591818,44.883386563832296,15.804979955305972,1,11.223548688953926,,
Case2-loop,0.2678332953040927,6,True,0.4891870699451986,-2.55030523116484,0.3016699964931946,-1.0350179318584676,2.596798174966302,19.167228102147174,0.58133987740388,1,1.0968591995730919,,
Case2-loop,0.2678332953040927,7,True,2.081601291248212,1.2719865430169477,0.3016699964931946,-1.0350179318584676,2.4394699631974213,18.214438988876203,8.456776945386935e-15,2,0.8300838618099202,0.5580099483441886,1.487578965703157
Case2-loop,0.2856889466787565,1,True,-1.6725382858729403,1.775666759897461,0.3201400070405559,-1.027345981892649,2.439339410560888,17.903128227045457,1.2216790079566664e-15,2,0.8519289101200074,0.4836380001474553,1.761501184481502
Case2-loop,0.2856889466787565,2,True,-0.8275701360901039,-0.0144536333254205,0.3201400070405559,-1.027345981892649,0.8276963438752758,38.6297735201988,15.45716859823121,1,10.946054572838154,,
Case2-loop,0.2856889466787565,3,True,-0.2909292050834544,2.4522723915086373,0.3201400070405559,-1.027345981892649,2.4694695147998855,17.956988497313006,0.424715468998039,1,1.0482535251070637,,
Case2-loop,0.2856889466787565,4,True,-0.0021484944902331,0.6521689581818757,0.3201400070405559,-1.027345981892649,0.6521724971544014,44.45642792322595,14.94391485083715,1,10.606236881220292,,
Case2-loop,0.2856889466787565,5,True,0.2470892175151653,-0.8181782050436743,0.3201400070405559,-1.027345981892649,0.8546745910700432,43.255640588798244,15.399252441775358,1,10.937712268674922,,
Case2-loop,0.2856889466787565,6,True,0.5275622716237348,-2.509631791181958,0.3201400070405559,-1.027345981892649,2.564483120972325,18.653810098588963,0.5955249772405428,1,1.1009961542909823,,
Case2-loop,0.2856889466787565,7,True,2.0772701663059783,1.2094553956807763,0.3201400070405559,-1.027345981892649,2.4037124823834923,17.705268841869497,5.555451931815725e-15,2,0.8008913749884154,0.59894963940722,1.3371597915662108
Case2-loop,0.3035446287191614,1,True,-1.6578412837984826,1.7450000995312671,0.3383966921970286,-1.019179368041913,2.4069613768464864,17.41466071171866,1.061650767297806e-15,2,0.8283194066447997,0.517826889812,1.5996067854752114
Case2-loop,0.3035446287191614,2,True,-0.8191704115828446,-0.0149792088516408,0.3383966921970286,-1.019179368041913,0.8193073537510989,37.41028038518974,14.90272074126008,1,10.554122121740335,,
Case2-loop,0.3035446287191614,3,True,-0.2904595663094391,2.42182166018983,0.3383966921970286,-1.019179368041913,2.4391775075679285,17.472558000102776,0.4442690387112073,1,1.052320955840749,,
Case2-loop,0.3035446287191614,4,True,-0.0024265381812583,0.6470721726974585,0.3383966921970286,-1.019179368041913,0.6470767224734287,42.7699135470769,14.532388132046407,1,10.315084685371854,,
Case2-loop,0.3035446287191614,5,True,0.2595152724817903,-0.8073940397599962,0.3383966921970286,-1.019179368041913,0.848076241909455,41.63936805614057,14.993121696225986,1,10.651649085661608,,
Case2-loop,0.3035446287191614,6,True,0.5662887290456351,-2.4676866415405696,0.3383966921970286,-1.019179368041913,2.531829434516057,18.139867630634747,0.6108608282712024,1,1.1055822815466052,,
Case2-loop,0.3035446287191614,7,True,2.069568159026704,1.1492956824841791,0.3383966921970286,-1.019179368041913,2.36727542348455,17.19479743487984,1.4654943925052066e-14,2,0.7443318026700289,0.6677013924663112,1.114767485987509
Case2-loop,0.3214003499730203,1,True,-1.6406344013538503,1.7161171105166104,0.3564172095665357,-1.010504050867686,2.3741817908310194,16.92597399225388,2.3757038003502373e-15,2,0.7946893862972265,0.5627322238816261,1.412198115856244
Case2-loop,0.3214003499730203,2,True,-0.8104990771721715,-0.0154992404960697,0.3564172095665357,-1.010504050867686,0.8106472602512739,36.178415251178656,14.364168438265814,1,10.173384231534477,,
Case2-loop,0.3214003499730203,3,True,-0.2892293680590862,2.391208406278285,0.3564172095665357,-1.010504050867686,2.408636807325628,16.988088102244618,0.4647502961830147,1,1.0567406874485403,,
Case2-loop,0.3214003499730203,4,True,-0.0027383233268286,0.6417051445198342,0.3564172095665357,-1.010504050867686,0.6417109870633847,41.089491312572065,14.118254518979914,1,10.022029629732907,,
Case2-loop,0.3214003499730203,5,True,0.2714742126255513,-0.7960316009930394,0.3564172095665357,-1.010504050867686,0.841049676238095,40.03292001317237,14.586147574429463,1,10.365051901380095,,
Case2-loop,0.3214003499730203,6,True,0.605213283571979,-2.424403196723325,0.3564172095665357,-1.010504050867686,2.4988025089819033,17.624892280566886,0.6274691201423024,1,1.1106789262292678,,
Case2-loop,0.3214003499730203,7,True,2.058679607264449,1.0913816360291415,0.3564172095665357,-1.010504050867686,2.3300805996420277,16.682473245320132,0.08806880589622017,0,,,
Case2-loop,0.3392561222965081,1,True,-1.6211114272457008,1.68880918935561,0.3741748395273948,-1.0013025940059772,2.3409567996010834,16.436686381660717,1.5785983631388945e-15,2,0.727405875288811,0.64211105137721,1.1328350037406445
Case2-loop,0.3392561222965081,2,True,-0.8015003927986609,-0.0160136036145495,0.3741748395273948,-1.0013025940059772,0.8016603489989583,34.933814104321485,13.8387124525323,1,9.801849671070741,,
Case2-loop,0.3392561222965081,3,True,-0.2872713902662788,2.360416306554854,0.3741748395273948,-1.0013025940059772,2.377833045425094,16.50323555296376,0.4862918815092005,1,1.061565101874615,,
Case2-loop,0.3392561222965081,4,True,-0.0030898546776607,0.6360235862085495,0.3741748395273948,-1.0013025940059772,0.6360310915478214,39.41406521165537,13.700737619289116,1,9.726510131273859,,
Case2-loop,0.3392561222965081,5,True,0.2829185439635256,-0.7840586760485686,0.3741748395273948,-1.0013025940059772,0.8335411867481268,38.434689400395776,14.177894874351848,1,10.077617225882578,,
Case2-loop,0.3392561222965081,6,True,0.6441604996050937,-2.379724688286734,0.3741748395273948,-1.0013025940059772,2.4653665734111176,17.10838176832371,0.6454764940792908,1,1.1163526248504934,,
Case2-loop,0.3392561222965081,7,True,2.0447562636699144,1.0355822236908514,0.3741748395273948,-1.0013025940059772,2.2920424777568664,16.16774236182667,0.13254443431054602,0,,,
Case2-loop,0.3571119625253942,1,True,-1.5994652924574055,1.662853855108935,0.3916376490776316,-0.9915532046128056,2.307243412652098,15.946462778199646,0.10464987892234734,0,,,
Case2-loop,0.3571119625253942,2,True,-0.7921100779190787,-0.0165215122259512,0.3916376490776316,-0.9915532046128056,0.7922823586999783,33.67602583091078,13.323873227041592,1,9.437748834932908,,
Case2-loop,0.3571119625253942,3,True,-0.2846171169538961,2.3294350346872346,0.3916376490776316,-0.9915532046128056,2.346758292643592,16.017713855831047,0.509040175358283,1,1.0668551475935604,,
Case2-loop,0.3571119625253942,4,True,-0.0034886891382559,0.6299742925804125,0.3916376490776316,-0.9915532046128056,0.6299839523861656,37.74262907125356,13.279027673629203,1,9.4279368181703,,
Case2-loop,0.3571119625253942,5,True,0.2937923589588965,-0.7714363235803016,0.3916376490776316,-0.9915532046128056,0.8254864938457351,36.8431356129419,13.767943398671278,1,9.789052319521517,,
Case2-loop,0.3571119625253942,6,True,0.682931563690555,-2.333607157900964,0.3916376490776316,-0.9915532046128056,2.431484708586801,16.589848638043982,0.6650124473862513,1,1.1226745758888224,,
Case2-loop,0.3571119625253942,7,True,2.0279208071603105,0.9817591039404536,0.3916376490776316,-0.9915532046128056,2.2530676284309994,15.65005845825705,0.16754270407778077,0,,,
Case2-loop,0.3749678951957793,8,True,-2.2259535980805496,-0.6251573256493398,0.4087665844711032,-0.9812284768625472,2.3120750642271064,15.653860827273164,0.30277843099723295,1,0.992392471111379,,
Case2-loop,0.3749678951957793,9,True,-2.0357074669155573,-1.0748784151105233,0.4087665844711032,-0.9812284768625472,2.3020574489196104,15.651588903066429,1.005705935197554e-15,2,0.9000231084443331,0.32212201743585395,2.794044056996383
Case2-loop,0.3749678951957793,1,True,-1.5758906618083082,1.6380189206176958,0.4087665844711032,-0.9812284768625472,2.2730018394792797,15.45504395846114,0.15822692788683007,0,,,
Case2-loop,0.3749678951957793,2,True,-0.7822527025763623,-0.0170212689251073,0.4087665844711032,-0.9812284768625472,0.7824378660851247,32.40457858013714,12.81742520166223,1,9.079485562905898,,
Case2-loop,0.3749678951957793,3,True,-0.2813001064009173,2.298263128015737,0.4087665844711032,-0.9812284768625472,2.315414251372278,15.53132394724262,0.5331558851830341,1,1.072681319160538,,
Case2-loop,0.3749678951957793,4,True,-0.0039444545223581,0.6234927796602494,0.4087665844711032,-0.9812284768625472,0.6235052566016932,36.07432273791908,12.8522832512785,1,9.125692059337814,,
Case2-loop,0.3749678951957793,5,True,0.3040289920734867,-0.7581172656603495,0.4087665844711032,-0.9812284768625472,0.816808065896478,35.25682975359913,13.355905694361072,1,9.499087514791041,,
Case2-loop,0.3749678951957793,6,True,0.7213033085103882,-2.286023003944152,0.4087665844711032,-0.9812284768625472,2.3971190286320527,16.06883573825835,0.6862060228182958,1,1.1297195513308653,,
Case2-loop,0.3749678951957793,7,True,2.008270161692645,0.929764191563165,0.4087665844711032,-0.9812284768625472,2.213054561970425,15.128901123662828,0.19844849649542323,0,,,
Case2-loop,0.3928239570976737,8,True,-2.2506334264851686,-0.3902601507106401,0.4255127010688291,-0.970293752666452,2.284218423366089,15.158063128887536,0.4437778444609213,1,1.0324319155322423,,
Case2-loop,0.3928239570976737,10,True,-1.8383882035018733,-1.3136730741344775,0.4255127010688291,-0.970293752666452,2.2595150215213824,15.135207158405395,3.021888295151598e-15,2,0.7959444781371017,0.5326849059670951,1.4942125621000206
Case2-loop,0.3928239570976737,1,True,-1.5505866385538891,1.6140687207831532,0.4255127010688291,-0.970293752666452,2.238199445776094,14.962293989249359,0.20157240832941908,0,,,
Case2-loop,0.3928239570976737,2,True,-0.771838423198501,-0.0175098700583915,0.4255127010688291,-0.970293752666452,0.7720370114670735,31.11907551044545,12.31735510742265,1,8.7256050660165,,
Case2-loop,0.3928239570976737,3,True,-0.2773599313380946,2.2669124300813146,0.4255127010688291,-0.970293752666452,2.2838170892540943,15.044002971412954,0.5588134435573752,1,1.0791243473059975,,
Case2-loop,0.3928239570976737,4,True,-0.0044695790541208,0.6165002061035347,0.4255127010688291,-0.970293752666452,0.6165164079427423,34.40852762040461,12.419640602675624,1,8.819134110159771,,
Case2-loop,0.3928239570976737,5,True,0.3135478762049743,-0.7440439161421648,0.4255127010688291,-0.970293752666452,0.8074116792695154,33.674535607722945,12.941457858431797,1,9.207497588474714,,
Case2-loop,0.3928239570976737,6,True,0.7590270942635697,-2.236965384947585,0.4255127010688291,-0.970293752666452,2.36223120445055,15.544943440090677,0.7091804576552057,1,1.1375638648694983,,
Case2-loop,0.3928239570976737,7,True,1.98587926305643,0.8794367260411046,0.4255127010688291,-0.970293752666452,2.1718944271182807,14.603808660950772,0.2272409462906112,0,,,
Case2-loop,0.4106802051017491,8,True,-2.2397757471927844,-0.2611575227950937,0.4418130708596922,-0.9587050146463588,2.2549498108440162,14.66581520766875,0.5205722929189032,1,1.0568946213817716,,
Case2-loop,0.4106802051017491,10,True,-1.683929024109882,-1.442244231830547,0.4418130708596922,-0.9587050146463588,2.217134498060085,14.609894855584583,0.1361380017418581,0,,,
Case2-loop,0.4106802051017491,1,True,-1.5237604369236164,1.5907730545774272,0.4418130708596922,-0.9587050146463588,2.2028174641361566,14.468277851108297,0.24075106881248728,0,,,
Case2-loop,0.4106802051017491,2,True,-0.7607589039604862,-0.0179823838917796,0.4418130708596922,-0.9587050146463588,0.7609714029354793,29.819346791521028,11.821846935059833,1,8.37477939541042,,
Case2-loop,0.4106802051017491,3,True,-0.2728471953032843,2.2354150382782785,0.4418130708596922,-0.9587050146463588,2.2520048812881255,14.555902932815705,0.5861980572473316,1,1.0862751445631118,,
Case2-loop,0.4106802051017491,4,True,-0.0050803282494348,0.6088993861876957,0.4418130708596922,-0.9587050146463588,0.6089205795790404,32.74503040815812,11.980238050343994,1,8.507610650758183,,
Case2-loop,0.4106802051017491,5,True,0.3222503080196917,-0.7291460594713159,0.4418130708596922,-0.9587050146463588,0.7971820601727901,32.095353289717444,12.524392914396579,1,8.914138763104168,,
Case2-loop,0.4106802051017491,6,True,0.7958270467760492,-2.1864541198221805,0.4418130708596922,-0.9587050146463588,2.3267836827835273,15.017877490424532,0.7340443038274351,1,1.1462817062139137,,
Case2-loop,0.4106802051017491,7,True,1.9608063181581423,0.8305997918244338,0.4418130708596922,-0.9587050146463588,2.129473510402908,14.074436274207411,0.25494949021588115,0,,,
Case2-loop,0.4285367299229881,8,True,-2.2189100090161795,-0.1712948711870787,0.4575846432181933,-0.9464062796735851,2.2255119772778533,14.176428352545027,0.5824934140132767,1,1.0773664161615528,,
Case2-loop,0.4285367299229881,10,True,-1.5466556312033026,-1.5273146245583276,0.4575846432181933,-0.9464062796735851,2.1736682368573708,14.076845181980078,0.21820301353613408,0,,,
Case2-loop,0.4285367299229881,1,True,-1.4956335020670264,1.5679200831516202,0.4575846432181933,-0.9464062796735851,2.1668624690218485,13.973390329491162,0.27797963768771444,0,,,
Case2-loop,0.4285367299229881,2,True,-0.7488823526250873,-0.0184309659992783,0.4575846432181933,-0.9464062796735851,0.7491091232797475,28.50570552467504,11.329304113791885,1,8.02581714504044,,
Case2-loop,0.4285367299229881,3,True,-0.2678303732193788,2.203834307728199,0.4575846432181933,-0.9464062796735851,2.220049270790777,14.067519572047921,0.6154982139641868,1,1.0942331079643834,,
Case2-loop,0.4285367299229881,4,True,-0.0057982881889045,0.6005697423134807,0.4575846432181933,-0.9464062796735851,0.600597731870844,31.08430689494838,11.533269709919047,1,8.1904911117117,,
Case2-loop,0.4285367299229881,5,True,0.3300137616882219,-0.7133383689439914,0.4575846432181933,-0.9464062796735851,0.7859775515313936,30.5189745815174,12.104713756996638,1,8.619013105069493,,
Case2-loop,0.4285367299229881,6,True,0.8313968095753151,-2.134544381974865,0.4575846432181933,-0.9464062796735851,2.2907423193350387,14.487533770200319,0.7608763391876749,1,1.155938591550255,,
Case2-loop,0.4285367299229881,7,True,1.9331014291432955,0.7830564180589628,0.4575846432181933,-0.9464062796735851,2.085679383131354,13.540659433502041,0.28221979966021143,0,,,
Case2-loop,0.4463936806248546,8,True,-2.1938277680136844,-0.1042933652353178,0.4727149400008915,-0.9333266662753392,2.1963053935507264,13.690560332214211,0.6389028209287013,1,1.0965364360460228,,
Case2-loop,0.4463936806248546,1,True,-1.4664526113069094,1.5453355762575072,0.4727149400008915,-0.9333266662753392,2.130386186693853,13.47857302492611,0.31438140630211797,0,,,
Case2-loop,0.4463936806248546,10,True,-1.420627969180912,-1.5854052855522376,0.4727149400008915,-0.9333266662753392,2.1287775239033446,13.536872965211648,0.2729871513213886,0,,,
Case2-loop,0.4463936806248546,2,True,-0.7360479309635319,-0.0188432906225005,0.4727149400008915,-0.9333266662753392,0.7362890915103797,27.17939406326144,10.838432918574574,1,7.677713162493388,,
Case2-loop,0.4463936806248546,3,True,-0.2624056292758187,2.17228250146136,0.4727149400008915,-0.9333266662753392,2.1880740344949166,13.57990677167465,0.6468894985739025,1,1.1031010218982416,,
Case2-loop,0.4463936806248546,4,True,-0.0066524814122948,0.5913612776724395,0.4727149400008915,-0.9333266662753392,0.5913986948238228,29.428020171236458,11.078096312826322,1,7.8672362983693285,,
Case2-loop,0.4463936806248546,5,True,0.3366844045756549,-0.6965184129208982,0.4727149400008915,-0.9333266662753392,0.7736241256723514,28.9461397782288,11.682796254531054,1,8.32238150180602,,
Case2-loop,0.4463936806248546,6,True,0.8653934933837804,-2.081340745623223,0.4727149400008915,-0.9333266662753392,2.2540818968667526,13.954149991299381,0.7896994774293885,1,1.1665796695411594,,
Case2-loop,0.4463936806248546,7,True,1.902822091109963,0.7365858754313006,0.4727149400008915,-0.9333266662753392,2.040414335937921,13.002758539755751,0.30950667496502515,0,,,
Case2-loop,0.4642513077235088,8,True,-2.1670302484010504,-0.052749839788223,0.4870479741421596,-0.9193779156970124,2.167672171497065,13.210044876085837,0.6933740573788973,1,1.115574954883219,,
Case2-loop,0.4642513077235088,1,True,-1.4365102445467333,1.522912946150874,0.4870479741421596,-0.9193779156970124,2.09351988866637,12.985682951141992,0.3506065188415066,0,,,
Case2-loop,0.4642513077235088,10,True,-1.3032446746068924,-1.6240495150969898,0.4870479741421596,-0.9193779156970124,2.082302453866391,12.991276593278322,0.3180660463995634,0,,,
Case2-loop,0.4642513077235088,2,True,-0.7220607737964889,-0.0192000526316069,0.4870479741421596,-0.9193779156970124,0.7223159994605137,25.843377168252157,10.348435531216783,1,7.329770671217629,,
Case2-loop,0.4642513077235088,3,True,-0.2567113634151144,2.140949302287693,0.4870479741421596,-0.9193779156970124,2.156284916023995,13.095036712389721,0.6805019370375105,1,1.1129731728647552,,
Case2-loop,0.4642513077235088,4,True,-0.0076823172373697,0.5810884255325944,0.4870479741421596,-0.9193779156970124,0.5811392056005903,27.77990244010462,10.614466665338279,1,7.537541469138001,,
Case2-loop,0.4642513077235088,5,True,0.3420678098995816,-0.6785669258322893,0.4870479741421596,-0.9193779156970124,0.7599101653504707,27.379458959768066,11.259676903141948,1,8.024962899076588,,
Case2-loop,0.4642513077235088,6,True,0.8974269687312634,-2.0270214881975366,0.4870479741421596,-0.9193779156970124,2.2167975274753307,13.418579373937604,0.8204352821351873,1,1.178208863907412,,
Case2-loop,0.4642513077235088,7,True,1.8700622017661963,0.6909420126568914,0.4870479741421596,-0.9193779156970124,1.9936232099694742,12.4617501836706,0.33714701346652987,0,,,
Case2-loop,0.4821100336849073,8,True,-2.139995950458081,-0.0124411991439105,0.500363541702984,-0.9044547319056524,2.1400321145751815,12.738353133020295,0.7475213995849463,1,1.1350809249880884,,
Case2-loop,0.4821100336849073,1,True,-1.4061810944481006,1.5006616493737812,0.500363541702984,-0.9044547319056524,2.0565336506569727,12.498114921145923,0.38701255224343734,0,,,
Case2-loop,0.4821100336849073,10,True,-1.1930596386634529,-1.6476244697191471,0.500363541702984,-0.9044547319056524,2.0342216434363953,12.44256545257861,0.35856962895357036,0,,,
Case2-loop,0.4821100336849073,2,True,-0.7066913946629066,-0.0194710654816992,0.500363541702984,-0.9044547319056524,0.7069595813634587,24.503751932966832,9.859403111544587,1,6.981857265348141,,
Case2-loop,0.4821100336849073,3,True,-0.2509498547659097,2.1101474363162,0.500363541702984,-0.9044547319056524,2.1250171840714285,12.616401455001856,0.7163568187816362,1,1.1239103825755854,,
Case2-loop,0.4821100336849073,4,True,-0.008941430012038,0.5695267965963592,0.500363541702984,-0.9044547319056524,0.569596981392959,26.147308278105786,10.142948992144875,1,7.2016208347004,,
Case2-loop,0.4821100336849073,5,True,0.3459192282517893,-0.6593547178898068,0.500363541702984,-0.9044547319056524,0.7445862988786862,25.82487841746074,10.83755649747143,1,7.728283191799592,,
Case2-loop,0.4821100336849073,6,True,0.9270425269991792,-1.9718820356698772,0.500363541702984,-0.9044547319056524,2.1789278577921305,12.882782593605391,0.8528252521099483,1,1.1907520978734834,,
Case2-loop,0.4821100336849073,7,True,1.8350067607931184,0.6458582957482447,0.500363541702984,-0.9044547319056524,1.9453490047657978,11.919977172892798,0.3653737051199925,0,,,
Case2-loop,0.4999705418238708,8,True,-2.113877568570739,0.0193940274787054,0.512349544633668,-0.888443957037037,2.1139665331334796,12.28147252800532,0.8018974828218115,1,1.1552966566051135,,
Case2-loop,0.4999705418238708,1,True,-1.3759837349441513,1.4787845207635264,0.512349544633668,-0.888443957037037,2.0199343795481743,12.021809642869078,0.423678752369277,0,,,
Case2-loop,0.4999705418238708,10,True,-1.0892189798302878,-1.6591466388924174,0.512349544633668,-0.888443957037037,1.9847331194320657,11.895548037744664,0.39662930607920455,0,,,
Case2-loop,0.4999705418238708,2,True,-0.6896891477780589,-0.0196095503953989,0.512349544633668,-0.888443957037037,0.689967865215138,23.172171581516224,9.373055133333985,1,6.634896349935265,,
Case2-loop,0.4999705418238708,3,True,-0.2454179442804746,2.080382068857061,0.512349544633668,-0.888443957037037,2.0948077524672377,12.149975986026266,0.7542504995182775,1,1.1358914516550198,,
Case2-loop,0.4999705418238708,4,True,-0.0105017570721227,0.5564211283255353,0.512349544633668,-0.888443957037037,0.556520223306093,24.543849692831735,9.665735154663004,1,6.860747158783464,,
Case2-loop,0.4999705418238708,5,True,0.3479389102248585,-0.6387659215728101,0.512349544633668,-0.888443957037037,0.7273811846695126,24.294202147655525,10.420648246461328,1,7.435262850262255,,
Case2-loop,0.4999705418238708,6,True,0.9536971617452312,-1.9164114099573613,0.512349544633668,-0.888443957037037,2.1406006093000327,12.350682559598074,0.886299909375982,1,1.203994997855861,,
Case2-loop,0.4999705418238708,7,True,1.798032173596371,0.6010698763424036,0.512349544633668,-0.888443957037037,1.8958387836348223,11.382120885769835,0.3942793415169803,0,,,
Case2-loop,0.5178334991309936,8,True,-2.0898167173944326,0.0447456149329422,0.5225747235174952,-0.8712554107879392,2.0902956925652814,11.84916140744862,0.8561574985462067,1,1.1761089853447,,
Case2-loop,0.5178334991309936,1,True,-1.346671431982685,1.457790184445873,0.5225747235174952,-0.8712554107879392,1.9846098275442021,11.566693821620735,0.4603121268058662,0,,,
Case2-loop,0.5178334991309936,10,True,-0.991338812856726,-1.661106586380388,0.5225747235174952,-0.8712554107879392,1.9344321474770028,11.358971956332221,0.43307049778765516,0,,,
Case2-loop,0.5178334991309936,2,True,-0.6708305058371883,-0.01954520850147,0.5225747235174952,-0.8712554107879392,0.6711151784434203,21.86959865385292,8.893980457751917,1,6.29170773384045,,
Case2-loop,0.5178334991309936,3,True,-0.2405434548652661,2.052441235347487,0.5225747235174952,-0.8712554107879392,2.066488852675774,11.705572283643264,0.7935608725979726,1,1.1487283529820782,,
Case2-loop,0.5178334991309936,4,True,-0.0124550476249745,0.5415233146333073,0.5225747235174952,-0.8712554107879392,0.5416665288743475,22.993394362997016,9.188001223527511,1,6.51818005985781,,
Case2-loop,0.5178334991309936,5,True,0.3477880401227102,-0.6167556511469567,0.5225747235174952,-0.8712554107879392,0.7080565331060101,22.808982002207802,10.016452939650943,1,7.151100784002767,,
Case2-loop,0.5178334991309936,6,True,0.976739736380662,-1.8614147955736235,0.5225747235174952,-0.8712554107879392,2.1021145434550803,11.829505778355484,0.9197843713989212,1,1.2174882030800105,,
Case2-loop,0.5178334991309936,7,True,1.759874565539552,0.5563715764837637,0.5225747235174952,-0.8712554107879392,1.8457269076307186,10.856761205855257,0.4237185229476057,0,,,
Case2-loop,0.5356996670030886,8,True,-2.0690851420428924,0.065166171570928,0.5304930398875944,-0.8528900392662356,2.0701110972457175,11.455997748267151,0.9089792194463298,1,1.196965276393125,,
Case2-loop,0.5356996670030886,1,True,-1.3193181713340036,1.4386083029105623,0.5304930398875944,-0.8528900392662356,1.9519718969327677,11.148003706024275,0.4960875432188986,0,,,
Case2-loop,0.5356996670030886,10,True,-0.8995383860454161,-1.656019979803196,0.5304930398875944,-0.8528900392662356,1.884561349883991,10.847320756581668,0.4678183282291143,0,,,
Case2-loop,0.5356996670030886,2,True,-0.6500295807734289,-0.01918018946872,0.5304930398875944,-0.8528900392662356,0.6503124906908491,20.630406304095725,8.431163946224322,1,5.95806605678384,,
Case2-loop,0.5356996670030886,3,True,-0.236904600346614,2.0274595991096747,0.5304930398875944,-0.8528900392662356,2.041253589265026,11.298032414809892,0.8330006631854913,1,1.1619503292810238,,
Case2-loop,0.5356996670030886,4,True,-0.0149048311544585,0.5246882515762824,0.5304930398875944,-0.8528900392662356,0.5248999098246437,21.534206541578733,8.719633953726257,1,6.1803688954690505,,
Case2-loop,0.5356996670030886,5,True,0.3451570109600858,-0.5934586899202314,0.5304930398875944,-0.8528900392662356,0.6865322853710073,21.40469192685391,9.637074640255552,1,6.884186358685672,,
Case2-loop,0.5356996670030886,6,True,0.995436028040346,-1.8081534689136016,0.5304930398875944,-0.8528900392662356,2.064052289324336,11.331277286924085,0.9514950359480626,1,1.2304429873981926,,
Case2-loop,0.5356996670030886,7,True,1.7218465942098764,0.5117239774165306,0.5304930398875944,-0.8528900392662356,1.796278687468942,10.35806457114859,0.45315236592189106,0,,,
Case2-loop,0.5535690813504279,8,True,-2.053009746314722,0.0819492392643927,0.5355432432352774,-0.8335384294717842,2.0546446642374083,11.120432173293764,0.9580944723998283,1,1.2168395598862796,,
Case2-loop,0.5535690813504279,1,True,-1.295278049852675,1.422579080404296,0.5355432432352774,-0.8335384294717842,1.9239221570619953,10.78560291327919,0.529567669280943,0,,,
Case2-loop,0.5535690813504279,10,True,-0.8144073249875526,-1.6467835331561689,0.5355432432352774,-0.8335384294717842,1.8371595728372907,10.380905752948113,0.5000143535558417,0,,,
Case2-loop,0.5535690813504279,2,True,-0.6275050680266608,-0.0183982756967585,0.5355432432352774,-0.8335384294717842,0.6277747262734923,19.502447718055972,7.998467529572796,1,5.643086391348262,,
Case2-loop,0.5535690813504279,3,True,-0.2351753440772256,2.0068201656873885,0.5355432432352774,-0.8335384294717842,2.0205530480221,10.94643624714044,0.8705013774688269,1,1.1747296980180428,,
Case2-loop,0.5535690813504279,4,True,-0.0179393877665273,0.5060307640191853,0.5355432432352774,-0.8335384294717842,0.5063486504053094,20.218298788835096,8.275939964033252,1,5.857499266588199,,
Case2-loop,0.5535690813504279,5,True,0.3399147494231117,-0.5693217488484594,0.5355432432352774,-0.8335384294717842,0.6630756296134288,20.130527708312858,9.299026882210676,1,6.645964171874848,,
Case2-loop,0.5535690813504279,6,True,1.0091150234727275,-1.7583580001147268,0.5355432432352774,-0.8335384294717842,2.027347031755004,10.872919413611442,0.9789493450625573,1,1.241719575179854,,
Case2-loop,0.5535690813504279,7,True,1.68594139624767,0.4673669856551641,0.5355432432352774,-0.8335384294717842,1.7495228752039618,9.905766942777657,0.48152642603237206,0,,,
Case2-loop,0.5714393592021408,8,True,-2.0426045063468035,0.096213070263131,0.537377670201208,-0.8136227081297867,2.0448692193482025,10.859564788677861,1.0008836087448063,1,1.234462525378038,,
Case2-loop,0.5714393592021408,1,True,-1.275843604921422,1.411120341128368,0.537377670201208,-0.8136227081297867,1.9023768084596517,10.49867362959981,0.5589936730777221,0,,,
Case2-loop,0.5714393592021408,10,True,-0.7365991341237298,-1.6365970198152495,0.537377670201208,-0.8136227081297867,1.7947222876144333,9.981094550097096,0.5283123470277882,0,,,
