family_id,member,trivial_err,stability_index,classification,mult1_re,mult1_im,mult1_abs,mult2_re,mult2_im,mult2_abs,mult3_re,mult3_im,mult3_abs,mult4_re,mult4_im,mult4_abs,nontriv_arg
3,23,1.7741786617619937e-07,-1.0447431083156364,spectrally stable,-0.5223715541577447,0.8527179835130375,0.9999999999998592,-0.5223715541577447,-0.8527179835130375,0.9999999999998592,1.0000001774178662,0.0,1.0000001774178662,0.9999998225827355,0.0,0.9999998225827355,-2.1204260864704816
4,1,7.769720869240076e-09,-1.3297696381678668,spectrally stable,-0.664884819083857,0.7469458998827136,0.999999999999885,-0.664884819083857,-0.7469458998827136,0.999999999999885,0.9999999999998848,7.769720868385443e-09,0.9999999999998848,0.9999999999998848,-7.769720868385443e-09,0.9999999999998848,-2.2981359317233467
4,2,1.935597039182737e-09,-1.329774986100666,spectrally stable,-0.6648874930502731,0.7469435196754457,0.9999999999999098,-0.6648874930502731,-0.7469435196754457,0.9999999999999098,0.9999999999999466,1.93559703844608e-09,0.9999999999999466,0.9999999999999466,-1.93559703844608e-09,0.9999999999999466,-2.2981395115952763
4,3,1.1249407294577907e-08,-1.3297847319492375,spectrally stable,-0.6648923659745799,0.746939182041355,0.9999999999999416,-0.6648923659745799,-0.746939182041355,0.9999999999999416,1.0000000112493277,0.0,1.0000000112493277,0.9999999887505927,0.0,0.9999999887505927,-2.2981460354331658
4,4,1.0851001208678213e-08,-1.3298024919539668,spectrally stable,-0.6649012459769135,0.7469312773596629,0.9999999999998948,-0.6649012459769135,-0.7469312773596629,0.9999999999998948,1.0000000108510012,0.0,1.0000000108510012,0.9999999891490701,0.0,0.9999999891490701,-2.298157924017358
4,5,1.48566057234234e-08,-1.3298348553626997,spectrally stable,-0.6649174276813155,0.746916872460088,0.9999999999999484,-0.6649174276813155,-0.746916872460088,0.9999999999999484,0.9999999851434626,0.0,0.9999999851434626,1.0000000148566057,0.0,1.0000000148566057,-2.298179588474174
4,6,2.6210649317626178e-08,-1.3298938270647465,spectrally stable,-0.6649469135323086,0.746890622637386,0.9999999999999029,-0.6649469135323086,-0.746890622637386,0.9999999999999029,1.0000000262104918,0.0,1.0000000262104918,0.9999999737893507,0.0,0.9999999737893507,-2.298219065918378
4,7,6.352763182171373e-08,-1.3300012762542974,spectrally stable,-0.6650006381270914,0.7468427888721888,0.9999999999999137,-0.6650006381270914,-0.7468427888721888,0.9999999999999137,1.0000000635276318,0.0,1.0000000635276318,0.9999999364725389,0.0,0.9999999364725389,-2.298290999229019
4,8,1.1895536644601634e-07,-1.330197034291976,spectrally stable,-0.6650985171459245,0.7467556243444715,0.9999999999999045,-0.6650985171459245,-0.7467556243444715,0.9999999999999045,1.0000001189553664,0.0,1.0000001189553664,0.999999881044657,0.0,0.999999881044657,-2.2984220639353454
4,9,2.324792409691412e-07,-1.330553628794541,spectrally stable,-0.6652768143971736,0.746596785571206,0.9999999999998543,-0.6652768143971736,-0.746596785571206,0.9999999999998543,1.000000232479125,0.0,1.000000232479125,0.999999767520759,0.0,0.999999767520759,-2.2986608518453546
4,10,3.487165722848573e-07,-1.3312030689491605,spectrally stable,-0.6656015344745421,0.7463073075516682,0.9999999999999426,-0.6656015344745421,-0.7463073075516682,0.9999999999999426,1.0000003487165723,0.0,1.0000003487165723,0.9999996512835566,0.0,0.9999996512835566,-2.299095869839725
4,11,1.8878190677362738e-07,-1.3323854810281581,spectrally stable,-0.6661927405140714,0.7457796138849119,0.9999999999999886,-0.6661927405140714,-0.7457796138849119,0.9999999999999886,1.0000001887819068,0.0,1.0000001887819068,0.9999998112181916,0.0,0.9999998112181916,-2.2998883250245616
4,12,1.0621103065933113e-06,-1.3345372413991223,spectrally stable,-0.6672686206995262,0.7448171506011707,0.9999999999999476,-0.6672686206995262,-0.7448171506011707,0.9999999999999476,1.0000010621103066,0.0,1.0000010621103066,0.9999989378907878,0.0,0.9999989378907878,-2.3013318810878562
4,13,3.94068824238758e-08,-1.3384501276921459,spectrally stable,-0.6692250638460453,0.7430597647027956,0.9999999999999587,-0.6692250638460453,-0.7430597647027956,0.9999999999999587,1.0000000394068824,0.0,1.0000000394068824,0.9999999605933574,0.0,0.9999999605933574,-2.3039617249933726
4,14,9.66243567379621e-08,-1.345557140056596,spectrally stable,-0.672778570028262,0.7398438995562644,0.9999999999999464,-0.672778570028262,-0.7398438995562644,0.9999999999999464,1.0000000966243179,0.0,1.0000000966243179,0.9999999033756433,0.0,0.9999999033756433,-2.3087543483661395
4,15,3.947384579205959e-07,-1.3584403618055,spectrally stable,-0.6792201809027557,0.733934565104032,1.0000000000000084,-0.6792201809027557,-0.733934565104032,1.0000000000000084,1.000000394738458,0.0,1.000000394738458,0.9999996052615523,0.0,0.9999996052615523,-2.3174959197884153
4,16,3.2215896394703585e-08,-1.3817150018202526,spectrally stable,-0.6908575009100865,0.7229909497608905,0.9999999999999423,-0.6908575009100865,-0.7229909497608905,0.9999999999999423,1.0000000000000495,3.2215896394665534e-08,1.00000000000005,1.0000000000000495,-3.2215896394665534e-08,1.00000000000005,-2.333470755022042
4,17,2.509766832608108e-08,-1.4234971182319724,spectrally stable,-0.7117485591159991,0.7024343304511358,1.0000000000000182,-0.7117485591159991,-0.7024343304511358,1.0000000000000182,0.9999999999999682,2.5097668326060996e-08,0.9999999999999686,0.9999999999999682,-2.5097668326060996e-08,0.9999999999999686,-2.362780692058793
4,18,2.8333754420462043e-07,-1.4975252880874335,spectrally stable,-0.7487626440437652,0.6628382177309327,1.0000000000000648,-0.7487626440437652,-0.6628382177309327,1.0000000000000648,1.0000002833374815,0.0,1.0000002833374815,0.9999997166624558,0.0,0.9999997166624558,-2.41698967817928
