family_id,member,label,component,s,c1,c2,x_eq,y_eq,mode,omega_parent,amplitude,geom_amplitude,x0,y0,vx0,vy0,T,closure,jacobi_CJ,min_d0,min_d1,min_d2,min_d3,wind_m0,wind_m1,wind_m2,wind_m3,wind_centroid,n_lobes,flags,stop
1,21,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,1,0.925387221902072,0.8085471777957205,0.7413423265341893,2.796181817772579,-0.49239448452598716,-0.3277805321842951,-0.03707054755239605,6.783661753180169,1.1125781411429525e-12,23.952177988098427,2.457250238022388,3.445542661157163,2.4674110626869417,3.1215449843026315,0,0,0,0,0,2,,
1,22,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,1,0.925387221902072,1.0915386900242228,1.0024869826195038,2.779750771625651,-0.7511121397820453,-0.44640869188321036,-0.06430932411985511,6.779069563390086,3.19437940101987e-12,23.887959599319135,2.340134695928608,3.329772557969396,2.339156352039985,2.999635345318824,0,0,0,0,0,2,,
2,1,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.002,0.0019888384312235097,2.78425855004272,0.24974038514079414,0.00021133923513756475,1.4954190423324052e-05,15.480742017366776,7.627445309440551e-14,24.032552973735594,2.8055466690030766,3.792016726708926,2.859010064877009,3.490495248137756,0,0,0,0,0,2,,
2,2,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.0027,0.0026849269960591876,2.784195100721026,0.25043357170410174,0.00028537664950203847,2.0179593415752932e-05,15.480742339841987,7.375280798751213e-11,24.032553093443738,2.8053630442076884,3.791833458694508,2.8587297713654456,3.4902601550547763,0,0,0,0,0,2,,
2,3,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.0036450000000000002,0.0036246424553692752,2.7841092319027334,0.25136934925266735,0.0003853837344755848,2.722686100026824e-05,15.480742940363184,5.840751233432162e-14,24.032553311589172,2.805115239615281,3.79158611792943,2.8583513750775302,3.4899427768927067,0,0,0,0,0,2,,
2,4,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.004920750000000001,0.004893251141513763,2.7839929222686473,0.25263260462524556,0.0005204965509445739,3.67278608904511e-05,15.4807440262743,2.916197498246483e-14,24.032553709103407,2.8047808653547905,3.7912523342247657,2.8578405397250983,3.4895143115312335,0,0,0,0,0,2,,
2,5,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.006643012500000002,0.006605859836144909,2.783835199498503,0.2543379185788644,0.0007030873478112793,4.953089675502407e-05,15.480746005059718,3.460545695410918e-14,24.032554433435553,2.8043297549670405,3.7908019564730764,2.8571509110335964,3.4889358740783134,0,0,0,0,0,2,,
2,6,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.008968066875000003,0.00891785821923141,2.7836209894924226,0.25663994508890303,0.0009499292455201574,6.677257235073718e-05,15.480749610548298,4.796719946631557e-14,24.032555753191787,2.803721292721235,3.7901943678610146,2.8562199096563754,3.48815496565069,0,0,0,0,0,2,,
2,7,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.012106890281250005,0.0120390144477369,2.783329465818333,0.2597474122015478,0.001283795263988658,8.997168210798446e-05,15.480756179465118,1.6321348218723964e-13,24.03255815761098,2.802900845450837,3.789374888907626,2.854963050810743,3.4871007040818345,0,0,0,0,0,2,,
2,8,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.01634430187968751,0.01625250196350105,2.7829316449155095,0.2639420027244515,0.0017356662725516454,0.000121150267601716,15.48076814659886,5.496793564090513e-13,24.03256253759939,2.801795018018043,3.7882699822274173,2.8532662733222276,3.485677380378872,0,0,0,0,0,2,,
2,9,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.022064807537578137,0.021940582278212082,2.7823868181504197,0.26960380575221227,0.002347802841156926,0.00016298678361941832,15.480789945654523,4.104854903294821e-12,24.032570515022503,2.800305379060121,3.7867808776576037,2.850975577814607,3.4837557489513222,0,0,0,0,0,2,,
2,10,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.029787490175730486,0.029619272365462804,2.7816371499847166,0.2772456077765878,0.0031780614844603215,0.00021900444068596677,15.480829649384344,3.5962689073963e-11,24.03258504123793,2.7983001840404795,3.78477514443883,2.8478830234517707,3.4811612447218354,0,0,0,0,0,2,,
2,11,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.04021311173723616,0.039985142086830475,2.7805993210498405,0.2875590602992701,0.0043060375089969466,0.00029379250131670415,15.48090195789162,3.59381797818153e-14,24.032611483929855,2.795603632318839,3.7820756279700283,2.8437077872968297,3.4776580199378473,0,0,0,0,0,2,,
2,12,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.054287700845268815,0.05397849607527867,2.7791513110413435,0.3014767761909166,0.005841950459718552,0.00039324635997079095,15.481033634204971,2.8872818088741505e-14,24.032659597892494,2.7919823176337584,3.778445557520091,2.8380705061271443,3.47292663993761,0,0,0,0,0,2,,
2,13,case1_stable,Case1-arc,0.7477731482663338,-0.6771471593681628,0.7012651755161944,2.7844390965878443,0.2477597676823909,2,0.40587107914470655,0.0732883961411129,0.0728687059231053,2.7771110402793076,0.32025573766510657,0.00793975758777812,0.0005247878934715216,15.481273441162402,6.852767993002036e-14,24.032747091824536,2.7871278314828416,3.7735707881145806,2.8304581807889266,3.4665355923880115,0,0,0,0,0,2,,
