family_id,label,mode,amp,converged,closure,geom_amp,reject
9,case2_res_2to1,1,0.1335681019671783,True,4.0571985158445914e-13,0.12361657317906431,
9,case2_res_2to1,1,0.18031693765569073,True,2.2425038937202703e-11,0.167103156305711,
9,case2_res_2to1,1,0.2434278658351825,True,1.6751313233155743e-14,0.225988900513203,
9,case2_res_2to1,1,0.3286276188774964,True,2.547065463192091e-14,0.30579782658789895,
9,case2_res_2to1,1,0.4436472854846202,True,2.057095847711585e-11,0.4141107699712567,
9,case2_res_2to1,1,0.5989238354042373,True,3.2994212864039266e-14,0.5613731225552419,
9,case2_res_2to1,1,0.8085471777957205,True,4.560486137667321e-14,0.7621497674154344,
9,case2_res_2to1,1,1.0915386900242228,False,6.70152530026217e-07,5.254699452621219,
10,case2_res_2to1,2,0.002,True,1.219090324630683e-13,0.0019990492049706955,
10,case2_res_2to1,2,0.0027,True,7.50723938353833e-14,0.002698720446065742,
10,case2_res_2to1,2,0.0036450000000000002,True,9.154398353508606e-14,0.0036432800008868054,
10,case2_res_2to1,2,0.004920750000000001,True,5.3883664644303826e-14,0.004918441667138714,
10,case2_res_2to1,2,0.006643012500000002,True,1.5618616133776115e-13,0.006639935410783927,
10,case2_res_2to1,2,0.008968066875000003,True,8.27073751738705e-13,0.008963988315225924,
10,case2_res_2to1,2,0.012106890281250005,True,4.477819486174138e-12,0.012101570010118618,
10,case2_res_2to1,2,0.01634430187968751,True,2.645063544602278e-11,0.01633747040788212,
10,case2_res_2to1,2,0.022064807537578137,True,2.0781400846170657e-14,0.022056245508775274,
10,case2_res_2to1,2,0.029787490175730486,True,2.388733125969387e-14,0.029777198717921907,
10,case2_res_2to1,2,0.04021311173723616,True,2.028003282053384e-14,0.04020172386982703,
10,case2_res_2to1,2,0.054287700845268815,True,6.014763219935965e-14,0.054277507249688633,
10,case2_res_2to1,2,0.0732883961411129,True,4.670011342609718e-13,0.073286020471755,
10,case2_res_2to1,2,0.09893933479050243,True,1.253904579700183e-11,0.09896404239883949,
10,case2_res_2to1,2,0.1335681019671783,True,7.970108402793527e-14,0.13367590144404887,
10,case2_res_2to1,2,0.18031693765569073,True,3.0749932881508265e-14,0.18066340629614838,
10,case2_res_2to1,2,0.2434278658351825,True,7.142561406920187e-13,0.24448441624720813,
10,case2_res_2to1,2,0.3286276188774964,True,4.1267740423584846e-14,0.33182603352566914,
10,case2_res_2to1,2,0.4436472854846202,False,6.710716627014475e-09,0.4501331813059528,
